Match_ID,Player_ID,Runs,Wickets,Strike_Rate,Match_Date
M03137,P3026,150,4,74.08,2025-01-15
M03138,P3523,102,3,201.78,15/02/2025
M03139,P3477,132,1,71.88,15/02/2025
M03140,P1139,9,0,218.51,15/02/2025
M03141,P3560,150,1,81.31,15/02/2025
M03142,P0194,95,3,73.77,2025-01-15
M03143,P0392,11,6,62.84,15/02/2025
M03144,P1049,136,2,85.54,2025-01-15
M03145,P0789,58,5,79.63,15/02/2025
M03146,P2118,96,0,185.42,15/02/2025
M03147,P0997,65,2,191.51,Apr 12 2025
M03148,P2783,72,2,71.46,2025/03/10
M03149,P0761,128,3,100.73,2025/03/10
M03150,P2497,113,3,184.82,15/02/2025
M03151,P1081,149,4,123.11,15/02/2025
M03152,P1097,44,5,59.27,2025/03/10
M03153,P1014,111,6,127.15,Apr 12 2025
M03154,P2561,62,2,162.52,2025/03/10
M03155,P0727,120,6,89.45,Apr 12 2025
M03156,P3420,23,2,167.02,Apr 12 2025
M03157,P1656,94,6,106.53,2025-01-15
M03158,P1096,124,6,202.53,15/02/2025
M03159,P1515,63,6,158.73,2025-01-15
M03160,P2538,106,3,101.02,2025/03/10
M03161,P1937,94,1,92.37,2025/03/10
M03162,P0653,73,3,182.17,2025/03/10
M03163,P3784,100,3,172.35,15/02/2025
M03164,P1385,53,4,148.7,Apr 12 2025
M03165,P0522,147,4,201.0,15/02/2025
M03166,P0632,74,1,199.16,Apr 12 2025
M03167,P2023,38,2,67.55,Apr 12 2025
M03168,P0336,40,5,127.8,Apr 12 2025
M03169,P3895,50,5,156.3,15/02/2025
M03170,P1328,69,1,209.83,2025/03/10
M03171,P1683,140,2,135.04,Apr 12 2025
M03172,P1010,147,0,120.2,2025-01-15
M03173,P1611,137,1,100.33,Apr 12 2025
M03174,P2418,60,4,153.43,2025-01-15
M03175,P1701,24,2,196.28,2025-01-15
M03176,P0416,100,6,137.6,15/02/2025
M03177,P2846,118,0,54.97,2025-01-15
M03178,P2037,53,3,72.24,2025-01-15
M03179,P1932,42,6,191.12,2025-01-15
M03180,P3863,24,2,141.17,Apr 12 2025
M03181,P3337,123,4,203.65,2025-01-15
M03182,P2278,35,3,174.43,15/02/2025
M03183,P0483,33,0,216.44,Apr 12 2025
M03184,P3211,50,4,180.6,Apr 12 2025
M03185,P1626,47,2,159.22,15/02/2025
M03186,P3067,148,6,157.58,Apr 12 2025
M03187,P3451,75,2,177.61,15/02/2025
M03188,P3757,48,4,68.51,15/02/2025
M03189,P3065,149,6,187.11,2025/03/10
M03190,P0047,55,3,189.51,2025/03/10
M03191,P2072,20,5,68.67,Apr 12 2025
M03192,P2878,98,5,99.66,Apr 12 2025
M03193,P0363,104,3,218.23,2025-01-15
M03194,P1687,140,1,87.14,15/02/2025
M03195,P2458,28,0,67.83,Apr 12 2025
M03196,P0441,43,2,183.5,2025-01-15
M03197,P0466,102,6,172.13,2025/03/10
M03198,P2996,149,0,179.44,2025-01-15
M03199,P0798,57,1,96.27,2025/03/10
M03200,P0883,121,5,121.27,Apr 12 2025
M03201,P2691,52,5,96.52,2025-01-15
M03202,P1153,11,6,145.77,2025/03/10
M03203,P0363,15,0,197.05,Apr 12 2025
M03204,P2460,55,0,62.57,2025/03/10
M03205,P3723,139,0,67.63,2025-01-15
M03206,P1159,148,5,170.76,2025-01-15
M03207,P3161,6,0,194.23,15/02/2025
M03208,P3661,9,1,140.04,Apr 12 2025
M03209,P3495,106,0,118.71,2025-01-15
M03210,P3064,18,4,152.38,15/02/2025
M03211,P1196,36,0,212.31,15/02/2025
M03212,P1057,128,5,208.87,2025/03/10
M03213,P2268,66,1,219.39,15/02/2025
M03214,P1308,50,0,122.33,Apr 12 2025
M03215,P2317,24,3,192.35,2025-01-15
M03216,P0842,139,3,59.99,2025/03/10
M03217,P3225,123,0,195.39,2025-01-15
M03218,P3239,126,0,84.56,15/02/2025
M03219,P3206,25,4,165.91,2025-01-15
M03220,P0555,77,3,163.73,2025-01-15
M03221,P0662,133,4,186.51,2025-01-15
M03222,P1186,23,0,72.53,Apr 12 2025
M03223,P3487,76,2,73.24,Apr 12 2025
M03224,P3826,19,6,208.0,15/02/2025
M03225,P1787,121,6,136.71,Apr 12 2025
M03226,P1559,75,6,122.88,2025-01-15
M03227,P0979,141,6,213.88,2025-01-15
M03228,P3761,127,2,154.49,2025-01-15
M03229,P2694,97,0,183.02,2025/03/10
M03230,P0694,63,5,75.8,2025/03/10
M03231,P1164,12,0,170.7,2025-01-15
M03232,P3769,85,1,106.35,Apr 12 2025
M03233,P2445,110,5,81.54,2025-01-15
M03234,P1666,140,2,188.41,2025/03/10
M03235,P0685,82,1,178.8,Apr 12 2025
M03236,P3030,79,0,50.34,2025/03/10
M03237,P1160,124,5,187.48,Apr 12 2025
M03238,P2392,138,4,169.81,2025/03/10
M03239,P2133,134,2,122.41,2025/03/10
M03240,P2076,145,4,87.55,2025-01-15
M03241,P0126,94,0,150.44,2025/03/10
M03242,P1773,115,2,209.64,Apr 12 2025
M03243,P0853,93,2,182.31,2025/03/10
M03244,P3632,37,6,218.39,Apr 12 2025
M03245,P2614,22,3,76.53,Apr 12 2025
M03246,P0546,92,3,112.38,2025/03/10
M03247,P1568,2,3,53.83,2025-01-15
M03248,P0340,75,6,219.82,2025/03/10
M03249,P0456,56,0,217.76,Apr 12 2025
M03250,P2086,107,6,80.61,2025-01-15
M03251,P3226,131,3,182.26,2025-01-15
M03252,P3592,1,0,214.63,Apr 12 2025
M03253,P1676,138,4,60.03,2025/03/10
M03254,P3295,25,3,73.05,15/02/2025
M03255,P0032,120,3,78.65,2025-01-15
M03256,P0499,89,6,184.77,15/02/2025
M03257,P0574,58,1,143.88,15/02/2025
M03258,P0717,142,1,98.26,2025/03/10
M03259,P1930,83,6,76.44,15/02/2025
M03260,P1467,76,0,50.22,2025-01-15
M03261,P0160,141,2,126.9,2025-01-15
M03262,P0935,95,6,67.3,2025-01-15
M03263,P3834,63,2,163.39,2025/03/10
M03264,P0796,81,6,210.43,15/02/2025
M03265,P0675,135,4,72.31,2025-01-15
M03266,P3243,111,2,70.0,2025/03/10
M03267,P2005,142,0,151.8,Apr 12 2025
M03268,P2148,61,0,71.7,2025-01-15
M03269,P3488,18,0,202.14,2025-01-15
M03270,P2548,73,6,171.09,2025/03/10
M03271,P0994,77,0,154.25,15/02/2025
M03272,P3223,130,6,204.09,2025/03/10
M03273,P1180,120,4,119.7,Apr 12 2025
M03274,P1179,32,4,56.19,2025-01-15
M03275,P2628,130,5,144.43,15/02/2025
M03276,P0093,98,1,178.52,Apr 12 2025
M03277,P3739,143,5,170.76,2025-01-15
M03278,P2760,58,3,144.91,2025-01-15
M03279,P2735,37,0,87.73,Apr 12 2025
M03280,P1027,61,6,172.48,2025-01-15
M03281,P1307,84,4,104.94,2025/03/10
M03282,P3748,126,6,113.25,2025/03/10
M03283,P2859,5,4,179.13,15/02/2025
M03284,P2359,0,6,121.25,Apr 12 2025
M03285,P2321,12,5,100.67,15/02/2025
M03286,P2130,139,3,52.51,2025-01-15
M03287,P2982,12,3,106.37,Apr 12 2025
M03288,P0986,59,3,178.54,2025/03/10
M03289,P1819,11,0,117.84,15/02/2025
M03290,P1820,106,0,207.5,Apr 12 2025
M03291,P2720,143,0,100.8,2025-01-15
M03292,P0574,91,1,157.95,2025/03/10
M03293,P0797,122,5,117.74,15/02/2025
M03294,P2623,101,2,95.79,Apr 12 2025
M03295,P3170,127,6,204.6,2025/03/10
M03296,P3288,2,4,97.94,15/02/2025
M03297,P0985,36,2,79.6,2025/03/10
M03298,P2099,1,6,55.42,2025-01-15
M03299,P1862,32,2,68.8,2025/03/10
M03300,P1401,63,6,117.71,2025-01-15
M03301,P1342,136,2,103.61,2025/03/10
M03302,P3465,149,0,115.31,Apr 12 2025
M03303,P2307,96,0,77.57,15/02/2025
M03304,P1512,115,0,90.66,15/02/2025
M03305,P0908,36,4,185.12,2025/03/10
M03306,P1470,46,1,194.21,2025/03/10
M03307,P2622,137,6,73.68,Apr 12 2025
M03308,P0928,11,2,53.44,15/02/2025
M03309,P2479,111,3,81.25,2025-01-15
M03310,P1813,40,0,132.51,15/02/2025
M03311,P2459,35,6,72.27,2025/03/10
M03312,P0357,104,3,142.07,15/02/2025
M03313,P3708,30,2,166.36,15/02/2025
M03314,P3686,103,3,152.7,Apr 12 2025
M03315,P3517,1,3,87.62,15/02/2025
M03316,P3357,90,6,55.61,15/02/2025
M03317,P0497,59,4,76.67,2025-01-15
M03318,P1238,136,6,209.4,2025/03/10
M03319,P0032,47,1,57.66,2025-01-15
M03320,P2751,149,0,68.06,15/02/2025
M03321,P2634,62,1,113.52,15/02/2025
M03322,P2005,124,0,152.63,2025-01-15
M03323,P0239,5,1,170.48,2025/03/10
M03324,P1763,25,3,74.86,2025/03/10
M03325,P1543,71,5,133.68,2025/03/10
M03326,P1450,79,0,173.61,15/02/2025
M03327,P0930,0,2,184.97,2025/03/10
M03328,P2978,55,1,176.29,2025-01-15
M03329,P1578,119,3,205.73,2025-01-15
M03330,P1167,84,3,99.24,2025/03/10
M03331,P3432,62,3,52.18,2025-01-15
M03332,P2519,75,6,109.97,2025-01-15
M03333,P3769,20,5,126.73,Apr 12 2025
M03334,P1753,107,5,122.76,2025-01-15
M03335,P1412,45,5,130.06,Apr 12 2025
M03336,P0275,32,0,183.24,15/02/2025
M03337,P2269,22,6,169.05,2025/03/10
M03338,P1953,140,0,119.15,2025-01-15
M03339,P3266,15,1,72.45,2025-01-15
M03340,P2766,29,3,131.34,Apr 12 2025
M03341,P0099,98,5,190.4,Apr 12 2025
M03342,P0838,85,1,73.03,15/02/2025
M03343,P2802,124,0,141.66,15/02/2025
M03344,P0294,35,3,189.19,2025/03/10
M03345,P2651,131,2,120.39,Apr 12 2025
M03346,P0344,21,2,193.79,2025/03/10
M03347,P0789,5,0,54.92,15/02/2025
M03348,P1858,86,6,204.42,15/02/2025
M03349,P3579,62,5,168.54,15/02/2025
M03350,P0587,66,3,108.58,Apr 12 2025
M03351,P1557,53,1,215.05,2025/03/10
M03352,P0424,125,5,144.14,Apr 12 2025
M03353,P1691,87,4,62.17,2025/03/10
M03354,P3669,53,4,73.71,2025-01-15
M03355,P0403,70,5,198.04,Apr 12 2025
M03356,P3293,90,1,169.06,Apr 12 2025
M03357,P1200,47,3,125.67,15/02/2025
M03358,P3570,94,0,186.93,Apr 12 2025
M03359,P0750,71,2,210.32,15/02/2025
M03360,P3309,63,3,211.53,2025/03/10
M03361,P2756,100,2,208.16,Apr 12 2025
M03362,P2514,120,3,94.23,Apr 12 2025
M03363,P2095,75,4,122.4,15/02/2025
M03364,P1142,147,2,170.39,2025-01-15
M03365,P0089,78,3,156.33,2025/03/10
M03366,P0024,105,4,72.03,Apr 12 2025
M03367,P1340,98,4,207.9,2025-01-15
M03368,P0586,13,6,121.69,15/02/2025
M03369,P3075,114,3,170.86,15/02/2025
M03370,P2447,59,5,104.33,2025-01-15
M03371,P2515,112,4,182.2,2025/03/10
M03372,P2806,68,6,73.54,15/02/2025
M03373,P2358,28,2,124.3,2025/03/10
M03374,P3691,1,1,75.05,15/02/2025
M03375,P1199,126,3,143.52,2025-01-15
M03376,P1176,88,3,172.92,Apr 12 2025
M03377,P3515,35,2,69.76,2025/03/10
M03378,P2860,13,3,54.12,15/02/2025
M03379,P2662,135,1,65.91,Apr 12 2025
M03380,P2276,36,6,91.31,Apr 12 2025
M03381,P2643,39,5,59.54,2025/03/10
M03382,P1298,16,5,206.83,Apr 12 2025
M03383,P1640,113,0,117.22,Apr 12 2025
M03384,P2582,56,5,73.91,Apr 12 2025
M03385,P0822,1,0,61.45,15/02/2025
M03386,P3618,38,0,189.69,2025-01-15
M03387,P3651,132,2,135.57,2025/03/10
M03388,P0519,99,6,93.03,15/02/2025
M03389,P0839,54,3,194.35,Apr 12 2025
M03390,P0094,130,1,209.55,Apr 12 2025
M03391,P2043,21,5,85.16,2025-01-15
M03392,P3490,85,5,165.12,2025/03/10
M03393,P3649,111,4,72.62,2025/03/10
M03394,P3757,107,2,146.6,2025-01-15
M03395,P0466,48,1,94.46,2025/03/10
M03396,P3128,23,4,208.19,2025/03/10
M03397,P0205,0,0,68.41,2025/03/10
M03398,P1196,100,0,130.78,2025-01-15
M03399,P2216,12,1,211.78,2025-01-15
M03400,P1171,65,5,61.58,2025/03/10
M03401,P0252,69,1,60.86,Apr 12 2025
M03402,P1577,130,2,62.89,15/02/2025
M03403,P3415,84,1,138.81,2025-01-15
M03404,P1125,131,5,86.93,2025/03/10
M03405,P1877,81,2,135.97,15/02/2025
M03406,P0173,3,0,206.77,2025/03/10
M03407,P1563,72,3,68.7,Apr 12 2025
M03408,P2249,67,0,65.51,2025-01-15
M03409,P0634,118,6,205.02,2025-01-15
M03410,P1659,134,5,144.99,15/02/2025
M03411,P1982,26,3,65.88,2025/03/10
M03412,P2114,99,3,216.76,Apr 12 2025
M03413,P0463,21,4,147.12,Apr 12 2025
M03414,P1797,91,4,175.09,15/02/2025
M03415,P2720,50,1,120.35,Apr 12 2025
M03416,P3563,10,5,104.54,2025-01-15
M03417,P1364,137,1,113.74,2025/03/10
M03418,P1461,138,0,149.97,Apr 12 2025
M03419,P1341,112,5,75.49,2025/03/10
M03420,P1012,93,1,217.86,15/02/2025
M03421,P1157,40,3,118.03,15/02/2025
M03422,P0387,119,6,169.07,2025/03/10
M03423,P2292,11,0,165.82,2025/03/10
M03424,P3806,108,3,143.17,15/02/2025
M03425,P0018,51,0,75.78,2025/03/10
M03426,P0838,40,6,128.54,Apr 12 2025
M03427,P3089,98,3,150.73,15/02/2025
M03428,P1045,81,0,158.46,2025-01-15
M03429,P0675,81,1,198.71,2025/03/10
M03430,P3865,76,3,68.1,15/02/2025
M03431,P0019,139,3,189.09,2025-01-15
M03432,P2193,144,3,71.26,2025-01-15
M03433,P2617,116,6,190.87,15/02/2025
M03434,P3892,123,6,130.77,Apr 12 2025
M03435,P3768,29,0,199.4,2025/03/10
M03436,P0575,81,1,167.86,Apr 12 2025
M03437,P2673,129,3,83.73,2025-01-15
M03438,P0036,113,0,74.89,2025-01-15
M03439,P3389,36,5,195.78,15/02/2025
M03440,P0793,75,5,99.35,15/02/2025
M03441,P3640,13,2,175.61,Apr 12 2025
M03442,P3477,114,3,65.97,Apr 12 2025
M03443,P3829,30,5,148.54,Apr 12 2025
M03444,P0444,96,2,170.66,Apr 12 2025
M03445,P1434,102,3,180.84,Apr 12 2025
M03446,P1213,10,4,153.6,Apr 12 2025
M03447,P2147,60,1,98.89,2025/03/10
M03448,P0066,4,4,171.28,15/02/2025
M03449,P0662,72,1,217.69,Apr 12 2025
M03450,P2795,93,1,182.66,15/02/2025
M03451,P2845,46,1,192.42,2025-01-15
M03452,P3114,66,1,217.29,2025-01-15
M03453,P1879,5,2,167.86,Apr 12 2025
M03454,P2752,62,3,58.51,2025-01-15
M03455,P1371,126,6,158.89,2025-01-15
M03456,P0339,84,0,176.69,2025-01-15
M03457,P0180,17,3,170.5,15/02/2025
M03458,P1717,2,0,135.67,15/02/2025
M03459,P1644,89,4,147.21,15/02/2025
M03460,P2742,66,6,129.68,2025/03/10
M03461,P2449,116,6,144.57,15/02/2025
M03462,P0904,81,2,136.29,15/02/2025
M03463,P1468,125,0,152.02,2025-01-15
M03464,P1162,146,3,130.24,2025-01-15
M03465,P3352,64,3,91.22,Apr 12 2025
M03466,P2596,99,6,98.22,15/02/2025
M03467,P3328,39,0,199.02,2025-01-15
M03468,P3861,126,5,73.58,Apr 12 2025
M03469,P1734,93,1,182.38,15/02/2025
M03470,P1272,100,4,106.62,15/02/2025
M03471,P2952,127,5,71.85,2025-01-15
M03472,P0162,8,5,199.7,15/02/2025
M03473,P0086,139,3,162.89,2025-01-15
M03474,P1246,96,6,52.97,2025-01-15
M03475,P2414,6,4,180.17,2025/03/10
M03476,P0854,36,3,199.16,Apr 12 2025
M03477,P2670,51,5,59.69,15/02/2025
M03478,P0961,81,3,193.65,15/02/2025
M03479,P1563,51,6,52.19,2025-01-15
M03480,P0233,9,4,58.91,15/02/2025
M03481,P0271,141,3,138.58,2025-01-15
M03482,P3316,79,6,190.07,2025-01-15
M03483,P0711,134,5,217.01,15/02/2025
M03484,P1376,71,0,106.97,15/02/2025
M03485,P2560,12,4,175.73,2025-01-15
M03486,P3783,67,5,87.51,Apr 12 2025
M03487,P1709,108,0,91.22,Apr 12 2025
M03488,P1614,43,4,205.75,2025-01-15
M03489,P2097,21,1,217.46,Apr 12 2025
M03490,P2130,17,2,195.02,2025/03/10
M03491,P3195,117,5,216.84,Apr 12 2025
M03492,P3469,0,6,109.07,15/02/2025
M03493,P0302,22,0,216.51,15/02/2025
M03494,P2763,62,0,196.54,Apr 12 2025
M03495,P2037,51,4,126.14,2025/03/10
M03496,P0572,24,4,149.37,2025-01-15
M03497,P3060,78,1,163.44,15/02/2025
M03498,P1944,104,5,196.8,2025-01-15
M03499,P3103,26,3,188.09,Apr 12 2025
M03500,P1962,25,4,134.19,Apr 12 2025
M03501,P3563,32,5,140.23,15/02/2025
M03502,P1676,60,3,142.61,2025/03/10
M03503,P0101,22,5,161.31,15/02/2025
M03504,P1884,102,1,150.66,15/02/2025
M03505,P1742,110,3,125.46,2025-01-15
M03506,P2335,49,3,159.41,2025-01-15
M03507,P3890,101,6,105.23,15/02/2025
M03508,P2255,137,4,50.11,2025/03/10
M03509,P2379,149,1,187.43,2025-01-15
M03510,P0556,82,2,155.82,Apr 12 2025
M03511,P1905,38,3,104.86,Apr 12 2025
M03512,P1558,75,0,143.34,15/02/2025
M03513,P3737,142,2,213.13,2025-01-15
M03514,P1299,7,0,206.14,2025/03/10
M03515,P0512,112,0,201.63,Apr 12 2025
M03516,P1351,123,4,149.06,2025-01-15
M03517,P3371,35,4,212.74,2025/03/10
M03518,P3553,101,2,186.24,Apr 12 2025
M03519,P0329,29,6,216.09,Apr 12 2025
M03520,P0162,14,6,160.75,2025-01-15
M03521,P0018,47,2,95.86,15/02/2025
M03522,P2142,114,4,192.0,Apr 12 2025
M03523,P1432,118,0,156.5,2025-01-15
M03524,P3171,36,4,83.35,2025-01-15
M03525,P0417,38,2,157.72,2025-01-15
M03526,P2637,129,3,192.05,2025-01-15
M03527,P2021,70,1,147.18,2025-01-15
M03528,P1645,88,1,219.23,15/02/2025
M03529,P0931,48,3,152.8,2025-01-15
M03530,P2597,143,0,115.36,2025-01-15
M03531,P0056,127,5,83.25,15/02/2025
M03532,P3328,66,6,79.37,Apr 12 2025
M03533,P2668,108,1,94.13,Apr 12 2025
M03534,P1489,61,3,210.68,2025/03/10
M03535,P0102,83,3,200.3,2025-01-15
M03536,P3305,70,2,116.47,2025/03/10
M03537,P3692,104,5,182.09,Apr 12 2025
M03538,P1048,12,5,114.67,Apr 12 2025
M03539,P3232,53,2,159.81,2025/03/10
M03540,P3850,95,1,93.25,2025-01-15
M03541,P1150,97,5,122.95,Apr 12 2025
M03542,P1450,131,1,163.26,2025/03/10
M03543,P2076,50,6,100.43,15/02/2025
M03544,P2709,90,5,143.0,Apr 12 2025
M03545,P2581,40,6,120.8,Apr 12 2025
M03546,P0885,111,3,191.08,2025/03/10
M03547,P0985,39,0,196.32,Apr 12 2025
M03548,P1937,93,4,130.07,2025/03/10
M03549,P0999,40,6,200.25,Apr 12 2025
M03550,P3160,143,1,161.67,2025/03/10
M03551,P1232,62,6,215.82,Apr 12 2025
M03552,P2446,86,6,141.05,2025/03/10
M03553,P0098,78,2,185.95,2025/03/10
M03554,P2953,8,4,79.73,2025/03/10
M03555,P1643,118,1,174.58,2025-01-15
M03556,P0210,117,1,97.66,15/02/2025
M03557,P2324,11,5,129.46,15/02/2025
M03558,P3747,125,1,193.57,2025/03/10
M03559,P1105,88,5,156.91,2025-01-15
M03560,P0990,143,0,60.78,15/02/2025
M03561,P1373,143,2,68.69,2025-01-15
M03562,P2772,33,5,168.52,2025-01-15
M03563,P1229,87,0,161.85,2025-01-15
M03564,P1277,53,2,88.59,2025-01-15
M03565,P0571,118,4,95.02,15/02/2025
M03566,P3377,57,6,133.55,2025/03/10
M03567,P0771,20,6,172.66,2025-01-15
M03568,P0458,36,1,161.66,2025-01-15
M03569,P1126,42,3,110.85,Apr 12 2025
M03570,P3347,67,1,143.73,Apr 12 2025
M03571,P3712,46,6,163.53,2025-01-15
M03572,P2835,13,4,111.79,15/02/2025
M03573,P2165,49,4,171.54,2025/03/10
M03574,P1428,74,2,212.28,2025/03/10
M03575,P2589,110,0,185.69,2025-01-15
M03576,P2395,59,2,65.94,Apr 12 2025
M03577,P2727,77,2,190.9,2025/03/10
M03578,P3096,56,5,127.14,2025-01-15
M03579,P3784,106,1,130.56,2025-01-15
M03580,P1703,116,1,92.07,2025/03/10
M03581,P1579,24,6,73.87,2025-01-15
M03582,P2736,81,6,130.86,Apr 12 2025
M03583,P2946,42,6,122.32,2025-01-15
M03584,P0712,108,0,137.33,2025-01-15
M03585,P2094,113,3,77.16,2025-01-15
M03586,P1737,146,1,64.25,Apr 12 2025
M03587,P0986,5,6,193.49,2025/03/10
M03588,P3891,18,3,176.6,2025-01-15
M03589,P1273,85,0,171.09,15/02/2025
M03590,P3759,32,5,169.66,Apr 12 2025
M03591,P1806,58,5,186.65,15/02/2025
M03592,P3116,55,2,182.88,2025-01-15
M03593,P1264,128,2,194.54,2025-01-15
M03594,P2694,74,5,75.88,15/02/2025
M03595,P1513,62,3,100.62,2025-01-15
M03596,P3519,37,4,79.87,15/02/2025
M03597,P0439,63,2,72.53,2025/03/10
M03598,P3143,94,3,114.36,15/02/2025
M03599,P2484,16,0,172.12,2025/03/10
M03600,P2419,6,5,98.49,2025/03/10
M03601,P0795,21,4,194.64,15/02/2025
M03602,P2650,76,1,124.1,2025/03/10
M03603,P0922,21,0,166.56,15/02/2025
M03604,P2722,149,3,132.22,2025-01-15
M03605,P1314,4,3,75.0,2025-01-15
M03606,P3886,119,4,71.51,2025/03/10
M03607,P3314,16,3,86.32,15/02/2025
M03608,P2086,28,6,122.65,2025-01-15
M03609,P3046,13,5,135.58,15/02/2025
M03610,P3360,39,1,66.65,15/02/2025
M03611,P1627,145,0,183.76,Apr 12 2025
M03612,P0893,117,3,182.26,2025-01-15
M03613,P3166,6,2,73.27,Apr 12 2025
M03614,P1997,0,3,159.39,2025/03/10
M03615,P3484,20,2,196.78,2025-01-15
M03616,P1042,70,2,58.69,15/02/2025
M03617,P0025,33,6,159.85,15/02/2025
M03618,P2296,126,4,154.2,15/02/2025
M03619,P3051,79,5,108.86,2025-01-15
M03620,P0697,80,4,117.96,Apr 12 2025
M03621,P0194,60,5,182.45,2025/03/10
M03622,P0035,52,2,119.37,Apr 12 2025
M03623,P2783,89,2,156.32,15/02/2025
M03624,P0984,108,4,135.85,2025-01-15
M03625,P0310,62,6,143.41,15/02/2025
M03626,P1829,44,0,58.24,2025/03/10
M03627,P0411,62,1,97.74,2025-01-15
M03628,P0412,139,2,77.15,2025-01-15
M03629,P0404,60,4,161.78,15/02/2025
M03630,P1482,60,1,55.36,15/02/2025
M03631,P2807,19,6,164.26,2025-01-15
M03632,P2965,105,1,120.61,2025-01-15
M03633,P0974,137,4,165.05,2025-01-15
M03634,P2657,122,1,175.51,2025-01-15
M03635,P1909,130,4,170.09,Apr 12 2025
M03636,P1755,123,1,57.85,2025-01-15
M03637,P1449,33,0,93.69,2025-01-15
M03638,P3198,12,3,205.27,Apr 12 2025
M03639,P0468,111,1,95.73,2025/03/10
M03640,P3570,7,6,161.22,2025/03/10
M03641,P0427,46,1,127.99,2025/03/10
M03642,P0332,28,6,149.3,2025-01-15
M03643,P2549,67,6,159.24,2025/03/10
M03644,P1064,93,3,152.94,15/02/2025
M03645,P2527,101,2,107.53,2025-01-15
M03646,P2458,47,3,122.72,2025-01-15
M03647,P0968,112,3,174.84,2025-01-15
M03648,P2819,128,4,120.6,15/02/2025
M03649,P3468,108,1,149.39,Apr 12 2025
M03650,P0437,34,5,118.29,Apr 12 2025
M03651,P3784,112,4,87.19,2025-01-15
M03652,P1525,93,3,85.27,2025-01-15
M03653,P0802,139,6,194.85,Apr 12 2025
M03654,P3062,73,6,218.77,15/02/2025
M03655,P2988,35,1,166.86,2025/03/10
M03656,P2733,97,0,101.33,Apr 12 2025
M03657,P3629,97,1,134.02,15/02/2025
M03658,P2980,55,0,100.47,2025-01-15
M03659,P0294,117,3,182.45,2025/03/10
M03660,P0714,26,2,81.55,15/02/2025
M03661,P0462,101,4,175.31,15/02/2025
M03662,P3634,106,2,131.46,2025/03/10
M03663,P1591,80,3,141.57,Apr 12 2025
M03664,P2430,130,3,207.59,15/02/2025
M03665,P1546,141,4,182.5,15/02/2025
M03666,P0013,7,2,142.02,Apr 12 2025
M03667,P2798,58,3,173.92,2025-01-15
M03668,P3136,88,4,215.84,15/02/2025
M03669,P3193,29,5,159.45,Apr 12 2025
M03670,P3830,14,3,106.07,15/02/2025
M03671,P1148,16,0,204.33,2025-01-15
M03672,P1545,37,4,66.01,Apr 12 2025
M03673,P0698,32,4,76.67,Apr 12 2025
M03674,P0509,132,1,53.47,2025-01-15
M03675,P1829,149,6,218.11,Apr 12 2025
M03676,P2671,13,6,190.66,2025/03/10
M03677,P2774,114,4,154.18,2025/03/10
M03678,P3411,147,3,202.05,Apr 12 2025
M03679,P2558,14,2,77.41,15/02/2025
M03680,P0437,125,0,68.76,Apr 12 2025
M03681,P3239,85,3,110.51,2025-01-15
M03682,P2265,136,5,67.34,2025-01-15
M03683,P1773,19,3,85.91,2025/03/10
M03684,P1665,62,0,218.84,15/02/2025
M03685,P3396,24,1,151.38,2025/03/10
M03686,P3412,90,3,189.06,Apr 12 2025
M03687,P0424,107,4,101.87,Apr 12 2025
M03688,P0893,124,4,136.21,2025-01-15
M03689,P2351,54,4,195.0,2025-01-15
M03690,P1606,135,1,168.61,2025-01-15
M03691,P3128,53,5,189.96,Apr 12 2025
M03692,P0315,109,3,109.17,15/02/2025
M03693,P0471,99,1,186.42,15/02/2025
M03694,P1727,30,6,192.39,2025-01-15
M03695,P1926,134,2,95.52,2025-01-15
M03696,P3090,11,2,167.17,2025-01-15
M03697,P0994,121,5,77.77,2025/03/10
M03698,P3071,75,2,137.7,2025/03/10
M03699,P2063,57,2,168.12,15/02/2025
M03700,P2786,150,4,178.95,2025-01-15
M03701,P0628,123,6,97.34,15/02/2025
M03702,P2473,39,1,204.83,2025/03/10
M03703,P0434,112,6,96.3,15/02/2025
M03704,P1322,142,0,156.99,2025/03/10
M03705,P3409,126,6,121.57,15/02/2025
M03706,P3706,27,6,169.55,15/02/2025
M03707,P2895,48,3,187.89,2025-01-15
M03708,P2852,138,3,89.66,2025/03/10
M03709,P1467,66,0,190.22,2025/03/10
M03710,P1304,59,0,103.37,15/02/2025
M03711,P3179,13,4,91.2,Apr 12 2025
M03712,P2449,102,4,162.45,2025/03/10
M03713,P3176,11,5,149.81,2025/03/10
M03714,P1485,148,4,129.02,2025/03/10
M03715,P3747,8,4,217.5,15/02/2025
M03716,P2878,27,3,132.19,15/02/2025
M03717,P1347,23,3,118.08,2025-01-15
M03718,P0273,52,1,213.71,Apr 12 2025
M03719,P0787,109,3,54.89,15/02/2025
M03720,P0496,122,5,88.48,2025/03/10
M03721,P0046,46,2,72.54,15/02/2025
M03722,P2648,43,5,194.67,2025/03/10
M03723,P0386,134,6,192.71,15/02/2025
M03724,P3321,15,3,164.53,15/02/2025
M03725,P0758,60,3,103.15,2025-01-15
M03726,P0386,139,0,160.3,2025/03/10
M03727,P1189,68,1,100.41,2025/03/10
M03728,P0637,7,1,167.83,15/02/2025
M03729,P3312,94,0,168.61,2025/03/10
M03730,P1800,105,2,169.26,2025-01-15
M03731,P0484,131,3,161.75,2025/03/10
